Freq[Hz]     dBSPL  Phase[Deg]
44.8985     -0.019    -5.140
45.5515     -0.019    -5.214
46.2141     -0.020    -5.290
46.8863     -0.020    -5.367
47.5683     -0.021    -5.445
48.2602     -0.021    -5.524
48.9621     -0.022    -5.604
49.6743     -0.022    -5.685
50.3968     -0.023    -5.768
51.1299     -0.024    -5.852
51.8736     -0.024    -5.937
52.6281     -0.025    -6.023
53.3936     -0.026    -6.110
54.1702     -0.027    -6.199
54.9581     -0.027    -6.289
55.7575     -0.028    -6.380
56.5685     -0.029    -6.473
57.3914     -0.030    -6.567
58.2261     -0.030    -6.662
59.0730     -0.031    -6.759
59.9323     -0.032    -6.857
60.8040     -0.033    -6.956
61.6884     -0.034    -7.057
62.5857     -0.035    -7.160
63.4960     -0.036    -7.264
64.4196     -0.037    -7.369
65.3566     -0.038    -7.476
66.3073     -0.039    -7.584
67.2717     -0.040    -7.694
68.2502     -0.041    -7.806
69.2429     -0.043    -7.919
70.2501     -0.044    -8.034
71.2719     -0.045    -8.150
72.3086     -0.046    -8.268
73.3603     -0.048    -8.388
74.4274     -0.049    -8.510
75.5099     -0.050    -8.633
76.6083     -0.052    -8.758
77.7226     -0.053    -8.885
78.8531     -0.055    -9.014
80.0000     -0.056    -9.144
81.1636     -0.058    -9.277
82.3442     -0.060    -9.411
83.5419     -0.061    -9.547
84.7570     -0.063    -9.686
85.9899     -0.065    -9.826
87.2406     -0.067    -9.968
88.5096     -0.069   -10.112
89.7970     -0.071   -10.259
91.1031     -0.073   -10.407
92.4282     -0.075   -10.558
93.7726     -0.077   -10.710
95.1366     -0.079   -10.865
96.5204     -0.082   -11.022
97.9243     -0.084   -11.182
99.3486     -0.086   -11.343
100.794     -0.089   -11.507
102.260     -0.091   -11.673
103.747     -0.094   -11.842
105.256     -0.097   -12.013
106.787     -0.100   -12.186
108.340     -0.102   -12.362
109.916     -0.105   -12.541
111.515     -0.108   -12.721
113.137     -0.111   -12.905
114.783     -0.115   -13.091
116.452     -0.118   -13.280
118.146     -0.121   -13.471
119.865     -0.125   -13.665
121.608     -0.129   -13.862
123.377     -0.132   -14.062
125.171     -0.136   -14.264
126.992     -0.140   -14.469
128.839     -0.144   -14.678
130.713     -0.148   -14.889
132.615     -0.152   -15.103
134.543     -0.157   -15.320
136.500     -0.161   -15.540
138.486     -0.166   -15.763
140.500     -0.171   -15.990
142.544     -0.176   -16.219
144.617     -0.181   -16.452
146.721     -0.186   -16.688
148.855     -0.191   -16.927
151.020     -0.197   -17.170
153.217     -0.202   -17.416
155.445     -0.208   -17.665
157.706     -0.214   -17.918
160.000     -0.220   -18.174
162.327     -0.227   -18.434
164.688     -0.233   -18.697
167.084     -0.240   -18.964
169.514     -0.247   -19.235
171.980     -0.254   -19.510
174.481     -0.261   -19.788
177.019     -0.269   -20.070
179.594     -0.277   -20.356
182.206     -0.285   -20.645
184.856     -0.293   -20.939
187.545     -0.301   -21.237
190.273     -0.310   -21.539
193.041     -0.319   -21.844
195.849     -0.328   -22.154
198.697     -0.337   -22.468
201.587     -0.347   -22.787
204.520     -0.357   -23.109
207.494     -0.367   -23.436
210.512     -0.377   -23.768
213.574     -0.388   -24.103
216.681     -0.399   -24.443
219.833     -0.411   -24.788
223.030     -0.422   -25.137
226.274     -0.434   -25.491
229.565     -0.447   -25.849
232.905     -0.460   -26.212
236.292     -0.473   -26.580
239.729     -0.486   -26.953
243.216     -0.500   -27.330
246.754     -0.514   -27.713
250.343     -0.529   -28.100
253.984     -0.544   -28.492
257.678     -0.559   -28.889
261.426     -0.575   -29.292
265.229     -0.591   -29.699
269.087     -0.608   -30.112
273.001     -0.625   -30.529
276.972     -0.643   -30.952
281.000     -0.661   -31.380
285.088     -0.679   -31.814
289.234     -0.698   -32.253
293.441     -0.718   -32.697
297.709     -0.738   -33.147
302.040     -0.759   -33.602
306.433     -0.780   -34.063
310.890     -0.802   -34.529
315.412     -0.824   -35.001
320.000     -0.847   -35.478
324.655     -0.871   -35.961
329.377     -0.895   -36.450
334.168     -0.920   -36.944
339.028     -0.946   -37.445
343.959     -0.972   -37.951
348.962     -0.999   -38.462
354.038     -1.026   -38.980
359.188     -1.054   -39.503
364.412     -1.083   -40.033
369.713     -1.113   -40.568
375.090     -1.144   -41.109
380.546     -1.175   -41.656
386.081     -1.207   -42.209
391.697     -1.240   -42.768
397.394     -1.274   -43.333
403.175     -1.309   -43.904
409.039     -1.344   -44.480
414.989     -1.380   -45.063
421.025     -1.418   -45.652
427.149     -1.456   -46.247
433.362     -1.495   -46.847
439.665     -1.535   -47.454
446.060     -1.576   -48.067
452.548     -1.619   -48.685
459.131     -1.662   -49.310
465.809     -1.706   -49.940
472.584     -1.751   -50.576
479.458     -1.797   -51.219
486.432     -1.845   -51.867
493.507     -1.893   -52.520
500.686     -1.943   -53.180
507.968     -1.994   -53.845
515.357     -2.046   -54.516
522.853     -2.099   -55.193
530.458     -2.154   -55.875
538.174     -2.209   -56.563
546.002     -2.266   -57.257
553.943     -2.325   -57.955
562.001     -2.384   -58.659
570.175     -2.445   -59.369
578.469     -2.507   -60.084
586.883     -2.571   -60.804
595.419     -2.636   -61.529
604.080     -2.702   -62.259
612.866     -2.770   -62.994
621.780     -2.839   -63.733
630.824     -2.910   -64.478
640.000     -2.982   -65.227
649.309     -3.056   -65.981
658.753     -3.131   -66.739
668.335     -3.207   -67.501
678.056     -3.286   -68.268
687.919     -3.365   -69.039
697.925     -3.447   -69.814
708.077     -3.530   -70.593
718.376     -3.614   -71.375
728.825     -3.701   -72.161
739.426     -3.788   -72.951
750.181     -3.878   -73.744
761.093     -3.969   -74.540
772.163     -4.062   -75.340
783.394     -4.157   -76.142
794.789     -4.253   -76.947
806.349     -4.351   -77.755
818.078     -4.451   -78.565
829.977     -4.552   -79.377
842.050     -4.655   -80.192
854.298     -4.760   -81.009
866.724     -4.867   -81.827
879.330     -4.976   -82.647
892.120     -5.086   -83.469
905.097     -5.198   -84.292
918.262     -5.312   -85.117
931.618     -5.428   -85.942
945.169     -5.545   -86.768
958.917     -5.665   -87.595
972.864     -5.786   -88.423
987.015     -5.909   -89.251
1001.37     -6.034   -90.079
1015.94     -6.160   -90.907
1030.71     -6.289   -91.734
1045.71     -6.419   -92.562
1060.92     -6.551   -93.389
1076.35     -6.685   -94.215
1092.00     -6.820   -95.040
1107.89     -6.958   -95.865
1124.00     -7.097   -96.688
1140.35     -7.238   -97.510
1156.94     -7.381   -98.330
1173.77     -7.526   -99.149
1190.84     -7.672   -99.965
1208.16     -7.820  -100.780
1225.73     -7.970  -101.593
1243.56     -8.122  -102.403
1261.65     -8.275  -103.211
1280.00     -8.430  -104.016
1298.62     -8.587  -104.818
1317.51     -8.746  -105.618
1336.67     -8.906  -106.414
1356.11     -9.068  -107.207
1375.84     -9.232  -107.997
1395.85     -9.397  -108.783
1416.15     -9.564  -109.566
1436.75     -9.732  -110.344
1457.65     -9.902  -111.119
1478.85    -10.074  -111.890
1500.36    -10.247  -112.657
1522.19    -10.422  -113.420
1544.33    -10.598  -114.178
1566.79    -10.776  -114.932
1589.58    -10.956  -115.682
1612.70    -11.137  -116.426
1636.16    -11.319  -117.166
1659.95    -11.503  -117.902
1684.10    -11.688  -118.632
1708.60    -11.875  -119.357
1733.45    -12.063  -120.077
1758.66    -12.252  -120.792
1784.24    -12.443  -121.502
1810.19    -12.635  -122.206
1836.52    -12.828  -122.906
1863.24    -13.023  -123.599
1890.34    -13.219  -124.287
1917.83    -13.416  -124.970
1945.73    -13.615  -125.647
1974.03    -13.814  -126.319
2002.74    -14.015  -126.984
2031.87    -14.217  -127.644
2061.43    -14.421  -128.299
2091.41    -14.625  -128.947
2121.83    -14.830  -129.590
2152.69    -15.037  -130.227
2184.01    -15.245  -130.858
2215.77    -15.453  -131.483
2248.00    -15.663  -132.102
2280.70    -15.874  -132.715
2313.87    -16.086  -133.322
2347.53    -16.299  -133.924
2381.68    -16.513  -134.519
2416.32    -16.727  -135.109
2451.46    -16.943  -135.692
2487.12    -17.160  -136.270
2523.30    -17.377  -136.841
2560.00    -17.596  -137.407
2597.24    -17.815  -137.967
2635.01    -18.035  -138.521
2673.34    -18.256  -139.069
2712.23    -18.478  -139.611
2751.68    -18.700  -140.147
2791.70    -18.924  -140.677
2832.31    -19.148  -141.202
2873.50    -19.373  -141.720
2915.30    -19.598  -142.233
2957.70    -19.825  -142.740
3000.72    -20.052  -143.242
3044.37    -20.280  -143.737
3088.65    -20.508  -144.227
3133.58    -20.737  -144.711
3179.16    -20.967  -145.190
3225.40    -21.198  -145.663
3272.31    -21.429  -146.131
3319.91    -21.660  -146.593
3368.20    -21.893  -147.050
3417.19    -22.126  -147.501
3466.89    -22.359  -147.946
3517.32    -22.593  -148.387
3568.48    -22.828  -148.822
3620.39    -23.063  -149.252
3673.05    -23.299  -149.676
3726.47    -23.535  -150.096
3780.67    -23.772  -150.510
3835.67    -24.010  -150.919
3891.46    -24.248  -151.323
3948.06    -24.486  -151.722
4005.49    -24.725  -152.116
4063.75    -24.964  -152.506
4122.86    -25.204  -152.890
4182.82    -25.445  -153.269
4243.66    -25.685  -153.644
4305.39    -25.927  -154.014
4368.01    -26.168  -154.379
4431.55    -26.411  -154.740
4496.01    -26.653  -155.096
4561.40    -26.896  -155.447
4627.75    -27.140  -155.794
4695.06    -27.384  -156.137
4763.35    -27.628  -156.475
4832.64    -27.873  -156.809
4902.93    -28.118  -157.138
4974.24    -28.364  -157.463
5046.60    -28.610  -157.784
5120.00    -28.856  -158.101
5194.47    -29.103  -158.414
5270.03    -29.350  -158.722
5346.68    -29.598  -159.027
5424.45    -29.846  -159.328
5503.35    -30.094  -159.624
5583.40    -30.343  -159.917
5664.61    -30.592  -160.206
5747.01    -30.842  -160.491
5830.60    -31.092  -160.772
5915.41    -31.342  -161.050
6001.45    -31.593  -161.324
6088.74    -31.844  -161.595
6177.30    -32.096  -161.861
6267.15    -32.348  -162.125
6358.31    -32.600  -162.385
6450.80    -32.853  -162.641
6544.62    -33.106  -162.894
6639.82    -33.359  -163.144
6736.40    -33.613  -163.390
6834.38    -33.868  -163.633
6933.79    -34.123  -163.873
7034.64    -34.378  -164.110
7136.96    -34.633  -164.343
7240.77    -34.890  -164.574
7346.09    -35.146  -164.801
7452.94    -35.403  -165.026
7561.35    -35.660  -165.247
7671.33    -35.918  -165.466
7782.91    -36.176  -165.681
7896.12    -36.435  -165.894
8010.97    -36.694  -166.104
8127.49    -36.954  -166.311
8245.71    -37.214  -166.516
8365.65    -37.475  -166.718
8487.33    -37.736  -166.917
8610.78    -37.998  -167.113
8736.03    -38.260  -167.307
8863.09    -38.523  -167.498
8992.01    -38.787  -167.687
9122.80    -39.050  -167.874
9255.50    -39.315  -168.058
9390.12    -39.580  -168.239
9526.70    -39.846  -168.418
9665.27    -40.112  -168.595
9805.86    -40.379  -168.770
9948.49    -40.647  -168.942
10093.2    -40.915  -169.112
10240.0    -41.184  -169.279
10388.9    -41.454  -169.445
10540.1    -41.724  -169.609
10693.4    -41.995  -169.770
10848.9    -42.267  -169.929
11006.7    -42.540  -170.086
11166.8    -42.813  -170.242
11329.2    -43.088  -170.395
11494.0    -43.363  -170.546
11661.2    -43.639  -170.696
11830.8    -43.916  -170.843
12002.9    -44.194  -170.989
12177.5    -44.473  -171.133
12354.6    -44.752  -171.275
12534.3    -45.033  -171.415
12716.6    -45.315  -171.553
12901.6    -45.598  -171.690
13089.2    -45.882  -171.825
13279.6    -46.168  -171.958
13472.8    -46.454  -172.090
13668.8    -46.742  -172.220
13867.6    -47.031  -172.349
14069.3    -47.321  -172.476
14273.9    -47.613  -172.601
14481.5    -47.906  -172.725
14692.2    -48.201  -172.848
14905.9    -48.497  -172.969
15122.7    -48.795  -173.088
15342.7    -49.094  -173.207
15565.8    -49.395  -173.323
15792.2    -49.698  -173.439
16021.9    -50.002  -173.553
16255.0    -50.309  -173.666
16491.4    -50.617  -173.777
16731.3    -50.927  -173.888
16974.7    -51.240  -173.997
17221.6    -51.555  -174.105
17472.1    -51.871  -174.211
17726.2    -52.191  -174.317
17984.0    -52.512  -174.421
18245.6    -52.837  -174.524
18511.0    -53.164  -174.627
18780.2    -53.493  -174.728
19053.4    -53.826  -174.828
19330.5    -54.161  -174.927
19611.7    -54.500  -175.025
19897.0    -54.842  -175.122
20186.4    -55.187  -175.218
20480.0    -55.536  -175.313
20777.9    -55.888  -175.407
21080.1    -56.245  -175.500
21386.7    -56.605  -175.593
21697.8    -56.970  -175.684
22013.4    -57.339  -175.775
22333.6    -57.712  -175.865
22658.4    -58.091  -175.954
22988.0    -58.474  -176.043
23322.4    -58.863  -176.130
23661.6    -59.258  -176.217
24005.8    -59.658  -176.303
24355.0    -60.065  -176.389
24709.2    -60.478  -176.474
25068.6    -60.898  -176.558
25433.2    -61.325  -176.642
25803.2    -61.760  -176.725
26178.5    -62.204  -176.807
26559.3    -62.655  -176.889
26945.6    -63.116  -176.971
27337.5    -63.586  -177.052
27735.2    -64.067  -177.132
28138.6    -64.559  -177.212
28547.9    -65.062  -177.292
28963.1    -65.578  -177.371
29384.4    -66.106  -177.450
29811.8    -66.649  -177.528
30245.4    -67.208  -177.607
30685.3    -67.782  -177.684
31131.7    -68.374  -177.762
31584.5    -68.986  -177.839
32043.9    -69.617  -177.917
32510.0    -70.271  -177.994
32982.8    -70.949  -178.070
33462.6    -71.654  -178.147
33949.3    -72.388  -178.224
34443.1    -73.153  -178.300
34944.1    -73.953  -178.377
35452.4    -74.793  -178.453
35968.0    -75.675  -178.530
36491.2    -76.606  -178.607
37022.0    -77.591  -178.684
37560.5    -78.638  -178.760
38106.8    -79.755  -178.838
38661.1    -80.952  -178.915
39223.4    -82.244  -178.993
39793.9    -83.647  -179.071
