Freq[Hz]     dBSPL  Phase[Deg]
433.362     -0.302   -74.051
439.665     -0.319   -75.224
446.060     -0.338   -76.418
452.548     -0.358   -77.632
459.131     -0.378   -78.866
465.809     -0.400   -80.122
472.584     -0.423   -81.400
479.458     -0.448   -82.699
486.432     -0.474   -84.021
493.507     -0.501   -85.365
500.686     -0.530   -86.732
507.968     -0.560   -88.122
515.357     -0.593   -89.536
522.853     -0.627   -90.974
530.458     -0.662   -92.435
538.174     -0.700   -93.922
546.002     -0.740   -95.432
553.943     -0.782   -96.968
562.001     -0.826   -98.529
570.175     -0.873  -100.115
578.469     -0.922  -101.727
586.883     -0.974  -103.365
595.419     -1.029  -105.028
604.080     -1.086  -106.718
612.866     -1.147  -108.434
621.780     -1.210  -110.176
630.824     -1.277  -111.945
640.000     -1.347  -113.740
649.309     -1.421  -115.561
658.753     -1.499  -117.408
668.335     -1.580  -119.282
678.056     -1.666  -121.181
687.919     -1.755  -123.106
697.925     -1.849  -125.057
708.077     -1.948  -127.033
718.376     -2.051  -129.034
728.825     -2.159  -131.059
739.426     -2.272  -133.109
750.181     -2.390  -135.181
761.093     -2.513  -137.277
772.163     -2.642  -139.395
783.394     -2.776  -141.534
794.789     -2.916  -143.694
806.349     -3.063  -145.874
818.078     -3.215  -148.073
829.977     -3.373  -150.290
842.050     -3.538  -152.524
854.298     -3.709  -154.774
866.724     -3.887  -157.038
879.330     -4.071  -159.317
892.120     -4.262  -161.608
905.097     -4.460  -163.910
918.262     -4.665  -166.222
931.618     -4.877  -168.542
945.169     -5.097  -170.869
958.917     -5.323  -173.203
972.864     -5.557  -175.540
987.015     -5.798  -177.881
1001.37     -6.046   179.778
1015.94     -6.301   177.436
1030.71     -6.564   175.096
1045.71     -6.834   172.759
1060.92     -7.111   170.426
1076.35     -7.395   168.100
1092.00     -7.686   165.780
1107.89     -7.985   163.469
1124.00     -8.290   161.169
1140.35     -8.602   158.879
1156.94     -8.921   156.602
1173.77     -9.247   154.339
1190.84     -9.579   152.091
1208.16     -9.918   149.859
1225.73    -10.263   147.644
1243.56    -10.614   145.448
1261.65    -10.971   143.270
1280.00    -11.335   141.112
1298.62    -11.703   138.976
1317.51    -12.078   136.860
1336.67    -12.458   134.767
1356.11    -12.843   132.697
1375.84    -13.234   130.651
1395.85    -13.629   128.628
1416.15    -14.029   126.630
1436.75    -14.434   124.657
1457.65    -14.843   122.709
1478.85    -15.257   120.787
1500.36    -15.675   118.890
1522.19    -16.097   117.019
1544.33    -16.522   115.175
1566.79    -16.952   113.356
1589.58    -17.385   111.564
1612.70    -17.821   109.799
1636.16    -18.261   108.059
1659.95    -18.704   106.346
1684.10    -19.150   104.659
1708.60    -19.598   102.998
1733.45    -20.050   101.363
1758.66    -20.504    99.753
1784.24    -20.961    98.170
1810.19    -21.420    96.611
1836.52    -21.881    95.078
1863.24    -22.345    93.569
1890.34    -22.810    92.086
1917.83    -23.278    90.626
1945.73    -23.747    89.190
1974.03    -24.219    87.779
2002.74    -24.692    86.390
2031.87    -25.167    85.025
2061.43    -25.643    83.683
2091.41    -26.121    82.363
2121.83    -26.600    81.065
2152.69    -27.080    79.789
2184.01    -27.562    78.534
2215.77    -28.045    77.301
2248.00    -28.529    76.088
2280.70    -29.015    74.896
2313.87    -29.501    73.724
2347.53    -29.988    72.571
2381.68    -30.477    71.438
2416.32    -30.966    70.324
2451.46    -31.456    69.229
2487.12    -31.947    68.152
2523.30    -32.439    67.094
2560.00    -32.931    66.053
2597.24    -33.424    65.029
2635.01    -33.918    64.023
2673.34    -34.412    63.033
2712.23    -34.908    62.060
2751.68    -35.403    61.103
2791.70    -35.900    60.162
2832.31    -36.396    59.237
2873.50    -36.894    58.326
2915.30    -37.392    57.431
2957.70    -37.890    56.551
3000.72    -38.389    55.685
3044.37    -38.888    54.833
3088.65    -39.388    53.996
3133.58    -39.888    53.172
3179.16    -40.388    52.361
3225.40    -40.889    51.563
3272.31    -41.390    50.779
3319.91    -41.892    50.007
3368.20    -42.394    49.247
3417.19    -42.896    48.500
3466.89    -43.399    47.765
3517.32    -43.902    47.041
3568.48    -44.405    46.330
3620.39    -44.909    45.629
3673.05    -45.413    44.940
3726.47    -45.917    44.261
3780.67    -46.422    43.593
3835.67    -46.927    42.936
3891.46    -47.432    42.289
3948.06    -47.937    41.652
4005.49    -48.443    41.026
4063.75    -48.949    40.409
4122.86    -49.455    39.801
4182.82    -49.962    39.203
4243.66    -50.469    38.614
4305.39    -50.976    38.035
4368.01    -51.483    37.464
4431.55    -51.991    36.902
4496.01    -52.499    36.349
4561.40    -53.007    35.805
4627.75    -53.516    35.268
4695.06    -54.025    34.740
4763.35    -54.534    34.220
4832.64    -55.044    33.707
4902.93    -55.554    33.203
4974.24    -56.064    32.706
5046.60    -56.574    32.217
5120.00    -57.085    31.735
5194.47    -57.596    31.260
5270.03    -58.108    30.792
5346.68    -58.620    30.332
5424.45    -59.132    29.878
5503.35    -59.644    29.431
5583.40    -60.157    28.990
5664.61    -60.671    28.557
5747.01    -61.184    28.129
5830.60    -61.698    27.708
5915.41    -62.213    27.293
6001.45    -62.728    26.884
6088.74    -63.243    26.482
6177.30    -63.759    26.085
6267.15    -64.275    25.694
6358.31    -64.792    25.308
6450.80    -65.309    24.928
6544.62    -65.827    24.554
6639.82    -66.345    24.185
6736.40    -66.864    23.822
6834.38    -67.383    23.464
6933.79    -67.902    23.110
7034.64    -68.423    22.762
7136.96    -68.944    22.419
7240.77    -69.465    22.081
7346.09    -69.987    21.748
7452.94    -70.510    21.420
7561.35    -71.033    21.096
7671.33    -71.557    20.776
7782.91    -72.082    20.462
7896.12    -72.608    20.151
8010.97    -73.134    19.846
8127.49    -73.661    19.544
8245.71    -74.188    19.247
8365.65    -74.717    18.953
8487.33    -75.246    18.664
8610.78    -75.776    18.379
8736.03    -76.307    18.098
8863.09    -76.839    17.821
8992.01    -77.372    17.548
9122.80    -77.906    17.278
9255.50    -78.441    17.012
9390.12    -78.977    16.750
9526.70    -79.514    16.491
9665.27    -80.052    16.236
9805.86    -80.591    15.985
9948.49    -81.131    15.736
10093.2    -81.672    15.492
10240.0    -82.215    15.250
10388.9    -82.759    15.012
10540.1    -83.304    14.777
10693.4    -83.851    14.545
10848.9    -84.399    14.316
11006.7    -84.949    14.090
11166.8    -85.500    13.867
11329.2    -86.052    13.648
11494.0    -86.606    13.431
11661.2    -87.162    13.216
11830.8    -87.720    13.005
12002.9    -88.279    12.797
12177.5    -88.840    12.591
12354.6    -89.403    12.388
12534.3    -89.968    12.187
12716.6    -90.535    11.989
12901.6    -91.104    11.794
13089.2    -91.675    11.601
13279.6    -92.249    11.410
13472.8    -92.825    11.222
13668.8    -93.403    11.036
13867.6    -93.984    10.853
14069.3    -94.567    10.672
14273.9    -95.153    10.493
14481.5    -95.741    10.316
14692.2    -96.333    10.141
14905.9    -96.927     9.969
15122.7    -97.525     9.798
15342.7    -98.126     9.630
15565.8    -98.730     9.464
15792.2    -99.337     9.299
16021.9    -99.948     9.137
16255.0   -100.563     8.976
16491.4   -101.182     8.817
16731.3   -101.804     8.661
16974.7   -102.431     8.505
17221.6   -103.062     8.352
17472.1   -103.698     8.200
17726.2   -104.338     8.050
17984.0   -104.983     7.902
18245.6   -105.633     7.755
18511.0   -106.288     7.610
18780.2   -106.949     7.467
19053.4   -107.615     7.325
19330.5   -108.288     7.184
19611.7   -108.966     7.045
19897.0   -109.651     6.907
20186.4   -110.343     6.771
20480.0   -111.042     6.636
20777.9   -111.748     6.502
21080.1   -112.462     6.370
21386.7   -113.183     6.239
21697.8   -113.914     6.109
22013.4   -114.653     5.980
22333.6   -115.401     5.853
22658.4   -116.159     5.726
22988.0   -116.927     5.601
23322.4   -117.706     5.477
23661.6   -118.496     5.354
24005.8   -119.297     5.231
24355.0   -120.111     5.110
24709.2   -120.939     4.990
25068.6   -121.779     4.870
25433.2   -122.635     4.752
25803.2   -123.506     4.634
26178.5   -124.393     4.517
26559.3   -125.297     4.401
26945.6   -126.219     4.286
27337.5   -127.160     4.171
27735.2   -128.122     4.057
28138.6   -129.106     3.944
28547.9   -130.113     3.831
28963.1   -131.145     3.719
29384.4   -132.203     3.608
29811.8   -133.290     3.496
30245.4   -134.407     3.386
30685.3   -135.556     3.276
31131.7   -136.741     3.166
31584.5   -137.964     3.056
32043.9   -139.228     2.947
32510.0   -140.536     2.838
32982.8   -141.893     2.729
33462.6   -143.302     2.621
33949.3   -144.770     2.512
34443.1   -146.301     2.404
34944.1   -147.902     2.296
35452.4   -149.581     2.188
35968.0   -151.346     2.079
36491.2   -153.208     1.971
37022.0   -155.178     1.862
37560.5   -157.272     1.753
38106.8   -159.506     1.644
38661.1   -161.902     1.534
39223.4   -164.486     1.424
39793.9   -167.291     1.314
