Freq[Hz]     dBSPL  Phase[Deg]
44.8985     -0.001    -5.145
45.5515     -0.001    -5.220
46.2141     -0.001    -5.296
46.8863     -0.001    -5.373
47.5683     -0.001    -5.451
48.2602     -0.001    -5.530
48.9621     -0.001    -5.611
49.6743     -0.001    -5.692
50.3968     -0.001    -5.775
51.1299     -0.001    -5.859
51.8736     -0.001    -5.945
52.6281     -0.001    -6.031
53.3936     -0.001    -6.119
54.1702     -0.001    -6.208
54.9581     -0.001    -6.299
55.7575     -0.001    -6.390
56.5685     -0.001    -6.483
57.3914     -0.001    -6.578
58.2261     -0.001    -6.674
59.0730     -0.001    -6.771
59.9323     -0.001    -6.869
60.8040     -0.001    -6.969
61.6884     -0.001    -7.071
62.5857     -0.001    -7.174
63.4960     -0.001    -7.278
64.4196     -0.001    -7.384
65.3566     -0.001    -7.492
66.3073     -0.001    -7.601
67.2717     -0.001    -7.712
68.2502     -0.001    -7.824
69.2429     -0.001    -7.938
70.2501     -0.001    -8.054
71.2719     -0.001    -8.171
72.3086     -0.001    -8.290
73.3603     -0.001    -8.411
74.4274     -0.001    -8.533
75.5099     -0.001    -8.658
76.6083     -0.001    -8.784
77.7226     -0.001    -8.912
78.8531     -0.001    -9.042
80.0000     -0.001    -9.174
81.1636     -0.001    -9.307
82.3442     -0.001    -9.443
83.5419     -0.001    -9.581
84.7570     -0.001    -9.721
85.9899     -0.001    -9.862
87.2406     -0.001   -10.006
88.5096     -0.001   -10.152
89.7970     -0.001   -10.300
91.1031     -0.001   -10.450
92.4282     -0.001   -10.603
93.7726     -0.001   -10.757
95.1366     -0.001   -10.914
96.5204     -0.001   -11.074
97.9243     -0.001   -11.235
99.3486     -0.001   -11.399
100.794     -0.001   -11.566
102.260     -0.001   -11.734
103.747     -0.001   -11.906
105.256     -0.001   -12.080
106.787     -0.001   -12.256
108.340     -0.001   -12.435
109.916     -0.001   -12.617
111.515     -0.001   -12.801
113.137     -0.001   -12.988
114.783     -0.001   -13.178
116.452     -0.001   -13.370
118.146     -0.001   -13.566
119.865     -0.001   -13.764
121.608     -0.001   -13.965
123.377     -0.001   -14.169
125.171     -0.001   -14.376
126.992     -0.001   -14.587
128.839     -0.001   -14.800
130.713     -0.001   -15.017
132.615     -0.001   -15.236
134.543     -0.001   -15.459
136.500     -0.001   -15.686
138.486     -0.001   -15.915
140.500     -0.001   -16.148
142.544     -0.001   -16.385
144.617     -0.001   -16.625
146.721     -0.001   -16.869
148.855     -0.001   -17.116
151.020     -0.001   -17.367
153.217     -0.001   -17.621
155.445     -0.001   -17.880
157.706     -0.001   -18.142
160.000     -0.001   -18.408
162.327     -0.001   -18.679
164.688     -0.001   -18.953
167.084     -0.001   -19.231
169.514     -0.001   -19.514
171.980     -0.001   -19.801
174.481     -0.001   -20.092
177.019     -0.001   -20.387
179.594     -0.001   -20.687
182.206     -0.001   -20.992
184.856     -0.001   -21.301
187.545     -0.001   -21.614
190.273     -0.001   -21.933
193.041     -0.001   -22.256
195.849     -0.001   -22.584
198.697     -0.001   -22.917
201.587     -0.001   -23.256
204.520     -0.001   -23.599
207.494     -0.001   -23.948
210.512     -0.001   -24.301
213.574     -0.001   -24.661
216.681     -0.002   -25.026
219.833     -0.002   -25.396
223.030     -0.002   -25.772
226.274     -0.002   -26.154
229.565     -0.002   -26.542
232.905     -0.002   -26.936
236.292     -0.002   -27.335
239.729     -0.002   -27.741
243.216     -0.002   -28.154
246.754     -0.002   -28.573
250.343     -0.002   -28.998
253.984     -0.002   -29.430
257.678     -0.002   -29.869
261.426     -0.002   -30.314
265.229     -0.003   -30.767
269.087     -0.003   -31.227
273.001     -0.003   -31.694
276.972     -0.003   -32.168
281.000     -0.003   -32.650
285.088     -0.003   -33.140
289.234     -0.004   -33.638
293.441     -0.004   -34.143
297.709     -0.004   -34.657
302.040     -0.004   -35.179
306.433     -0.005   -35.709
310.890     -0.005   -36.248
315.412     -0.005   -36.796
320.000     -0.006   -37.353
324.655     -0.006   -37.919
329.377     -0.007   -38.494
334.168     -0.007   -39.079
339.028     -0.008   -39.674
343.959     -0.008   -40.279
348.962     -0.009   -40.893
354.038     -0.010   -41.518
359.188     -0.010   -42.154
364.412     -0.011   -42.801
369.713     -0.012   -43.458
375.090     -0.013   -44.127
380.546     -0.014   -44.807
386.081     -0.015   -45.500
391.697     -0.017   -46.204
397.394     -0.018   -46.920
403.175     -0.020   -47.650
409.039     -0.021   -48.392
414.989     -0.023   -49.147
421.025     -0.025   -49.916
427.149     -0.027   -50.699
433.362     -0.030   -51.496
439.665     -0.032   -52.308
446.060     -0.035   -53.134
452.548     -0.038   -53.976
459.131     -0.042   -54.833
465.809     -0.045   -55.706
472.584     -0.049   -56.596
479.458     -0.053   -57.503
486.432     -0.058   -58.427
493.507     -0.063   -59.368
500.686     -0.069   -60.328
507.968     -0.075   -61.307
515.357     -0.082   -62.304
522.853     -0.089   -63.321
530.458     -0.097   -64.358
538.174     -0.105   -65.416
546.002     -0.114   -66.495
553.943     -0.125   -67.595
562.001     -0.136   -68.717
570.175     -0.148   -69.863
578.469     -0.161   -71.031
586.883     -0.175   -72.223
595.419     -0.190   -73.440
604.080     -0.207   -74.681
612.866     -0.225   -75.948
621.780     -0.245   -77.241
630.824     -0.266   -78.560
640.000     -0.289   -79.907
649.309     -0.315   -81.281
658.753     -0.342   -82.683
668.335     -0.371   -84.113
678.056     -0.403   -85.573
687.919     -0.438   -87.062
697.925     -0.476   -88.580
708.077     -0.516   -90.128
718.376     -0.560   -91.706
728.825     -0.607   -93.315
739.426     -0.658   -94.953
750.181     -0.713   -96.622
761.093     -0.772   -98.322
772.163     -0.835  -100.051
783.394     -0.903  -101.809
794.789     -0.977  -103.597
806.349     -1.055  -105.413
818.078     -1.139  -107.256
829.977     -1.229  -109.127
842.050     -1.324  -111.023
854.298     -1.427  -112.944
866.724     -1.535  -114.888
879.330     -1.651  -116.853
892.120     -1.773  -118.839
905.097     -1.903  -120.842
918.262     -2.040  -122.862
931.618     -2.185  -124.896
945.169     -2.338  -126.941
958.917     -2.499  -128.997
972.864     -2.667  -131.059
987.015     -2.844  -133.127
1001.37     -3.029  -135.196
1015.94     -3.222  -137.266
1030.71     -3.424  -139.333
1045.71     -3.633  -141.394
1060.92     -3.851  -143.448
1076.35     -4.076  -145.492
1092.00     -4.309  -147.524
1107.89     -4.550  -149.542
1124.00     -4.798  -151.543
1140.35     -5.053  -153.525
1156.94     -5.316  -155.487
1173.77     -5.585  -157.428
1190.84     -5.861  -159.345
1208.16     -6.143  -161.237
1225.73     -6.431  -163.104
1243.56     -6.725  -164.943
1261.65     -7.024  -166.755
1280.00     -7.329  -168.538
1298.62     -7.638  -170.292
1317.51     -7.952  -172.017
1336.67     -8.271  -173.712
1356.11     -8.593  -175.376
1375.84     -8.920  -177.011
1395.85     -9.250  -178.615
1416.15     -9.584   179.811
1436.75     -9.921   178.268
1457.65    -10.261   176.754
1478.85    -10.604   175.269
1500.36    -10.949   173.814
1522.19    -11.297   172.387
1544.33    -11.647   170.989
1566.79    -11.999   169.619
1589.58    -12.353   168.276
1612.70    -12.709   166.960
1636.16    -13.067   165.671
1659.95    -13.426   164.407
1684.10    -13.787   163.169
1708.60    -14.149   161.956
1733.45    -14.512   160.767
1758.66    -14.876   159.601
1784.24    -15.242   158.459
1810.19    -15.608   157.339
1836.52    -15.975   156.241
1863.24    -16.343   155.165
1890.34    -16.712   154.110
1917.83    -17.082   153.075
1945.73    -17.452   152.060
1974.03    -17.823   151.064
2002.74    -18.194   150.088
2031.87    -18.566   149.130
2061.43    -18.939   148.190
2091.41    -19.312   147.268
2121.83    -19.685   146.363
2152.69    -20.059   145.474
2184.01    -20.433   144.602
2215.77    -20.807   143.746
2248.00    -21.182   142.906
2280.70    -21.557   142.081
2313.87    -21.932   141.270
2347.53    -22.307   140.474
2381.68    -22.683   139.692
2416.32    -23.059   138.924
2451.46    -23.435   138.169
2487.12    -23.812   137.428
2523.30    -24.188   136.699
2560.00    -24.565   135.983
2597.24    -24.942   135.279
2635.01    -25.319   134.587
2673.34    -25.696   133.907
2712.23    -26.074   133.238
2751.68    -26.451   132.581
2791.70    -26.829   131.934
2832.31    -27.206   131.299
2873.50    -27.584   130.674
2915.30    -27.962   130.059
2957.70    -28.340   129.454
3000.72    -28.719   128.859
3044.37    -29.097   128.274
3088.65    -29.476   127.698
3133.58    -29.854   127.132
3179.16    -30.233   126.574
3225.40    -30.612   126.026
3272.31    -30.991   125.486
3319.91    -31.370   124.955
3368.20    -31.749   124.432
3417.19    -32.128   123.918
3466.89    -32.508   123.411
3517.32    -32.887   122.913
3568.48    -33.267   122.422
3620.39    -33.647   121.939
3673.05    -34.027   121.464
3726.47    -34.407   120.995
3780.67    -34.787   120.534
3835.67    -35.167   120.081
3891.46    -35.548   119.634
3948.06    -35.928   119.193
4005.49    -36.309   118.760
4063.75    -36.690   118.333
4122.86    -37.071   117.913
4182.82    -37.452   117.499
4243.66    -37.833   117.091
4305.39    -38.214   116.690
4368.01    -38.596   116.294
4431.55    -38.978   115.905
4496.01    -39.360   115.521
4561.40    -39.742   115.143
4627.75    -40.124   114.771
4695.06    -40.506   114.404
4763.35    -40.889   114.042
4832.64    -41.272   113.686
4902.93    -41.655   113.335
4974.24    -42.038   112.990
5046.60    -42.422   112.649
5120.00    -42.805   112.314
5194.47    -43.189   111.983
5270.03    -43.573   111.657
5346.68    -43.958   111.336
5424.45    -44.342   111.020
5503.35    -44.727   110.708
5583.40    -45.112   110.401
5664.61    -45.497   110.098
5747.01    -45.883   109.800
5830.60    -46.269   109.506
5915.41    -46.655   109.216
6001.45    -47.041   108.931
6088.74    -47.428   108.649
6177.30    -47.815   108.372
6267.15    -48.203   108.098
6358.31    -48.590   107.828
6450.80    -48.979   107.563
6544.62    -49.367   107.301
6639.82    -49.756   107.043
6736.40    -50.145   106.788
6834.38    -50.535   106.537
6933.79    -50.925   106.290
7034.64    -51.315   106.046
7136.96    -51.706   105.805
7240.77    -52.097   105.568
7346.09    -52.489   105.335
7452.94    -52.881   105.104
7561.35    -53.273   104.877
7671.33    -53.667   104.653
7782.91    -54.060   104.432
7896.12    -54.454   104.214
8010.97    -54.849   103.999
8127.49    -55.244   103.788
8245.71    -55.640   103.579
8365.65    -56.037   103.373
8487.33    -56.434   103.170
8610.78    -56.831   102.969
8736.03    -57.230   102.772
8863.09    -57.629   102.577
8992.01    -58.029   102.385
9122.80    -58.429   102.195
9255.50    -58.830   102.008
9390.12    -59.232   101.824
9526.70    -59.635   101.642
9665.27    -60.038   101.462
9805.86    -60.443   101.285
9948.49    -60.848   101.110
10093.2    -61.254   100.938
10240.0    -61.661   100.768
10388.9    -62.069   100.600
10540.1    -62.478   100.435
10693.4    -62.888   100.271
10848.9    -63.299   100.110
11006.7    -63.711    99.951
11166.8    -64.125    99.794
11329.2    -64.539    99.639
11494.0    -64.955    99.486
11661.2    -65.372    99.335
11830.8    -65.790    99.186
12002.9    -66.209    99.039
12177.5    -66.630    98.894
12354.6    -67.052    98.751
12534.3    -67.476    98.610
12716.6    -67.901    98.470
12901.6    -68.328    98.332
13089.2    -68.757    98.196
13279.6    -69.187    98.062
13472.8    -69.619    97.929
13668.8    -70.052    97.798
13867.6    -70.488    97.668
14069.3    -70.925    97.540
14273.9    -71.365    97.414
14481.5    -71.806    97.289
14692.2    -72.250    97.166
14905.9    -72.696    97.044
15122.7    -73.144    96.924
15342.7    -73.594    96.805
15565.8    -74.048    96.688
15792.2    -74.503    96.572
16021.9    -74.961    96.457
16255.0    -75.423    96.344
16491.4    -75.886    96.232
16731.3    -76.353    96.121
16974.7    -76.823    96.011
17221.6    -77.297    95.903
17472.1    -77.773    95.796
17726.2    -78.253    95.690
17984.0    -78.737    95.585
18245.6    -79.225    95.482
18511.0    -79.716    95.379
18780.2    -80.212    95.278
19053.4    -80.712    95.178
19330.5    -81.216    95.078
19611.7    -81.725    94.980
19897.0    -82.239    94.883
20186.4    -82.757    94.786
20480.0    -83.281    94.691
20777.9    -83.811    94.597
21080.1    -84.346    94.503
21386.7    -84.888    94.410
21697.8    -85.435    94.319
22013.4    -85.990    94.228
22333.6    -86.551    94.138
22658.4    -87.119    94.048
22988.0    -87.696    93.960
23322.4    -88.280    93.872
23661.6    -88.872    93.785
24005.8    -89.473    93.698
24355.0    -90.084    93.613
24709.2    -90.704    93.528
25068.6    -91.335    93.443
25433.2    -91.976    93.360
25803.2    -92.629    93.276
26178.5    -93.295    93.194
26559.3    -93.973    93.112
26945.6    -94.664    93.030
27337.5    -95.371    92.949
27735.2    -96.092    92.869
28138.6    -96.830    92.789
28547.9    -97.585    92.709
28963.1    -98.359    92.630
29384.4    -99.153    92.551
29811.8    -99.968    92.472
30245.4   -100.805    92.394
30685.3   -101.668    92.316
31131.7   -102.556    92.238
31584.5   -103.473    92.161
32043.9   -104.421    92.084
32510.0   -105.402    92.007
32982.8   -106.420    91.930
33462.6   -107.477    91.853
33949.3   -108.578    91.776
34443.1   -109.726    91.700
34944.1   -110.927    91.623
35452.4   -112.186    91.547
35968.0   -113.510    91.470
36491.2   -114.906    91.393
37022.0   -116.384    91.317
37560.5   -117.954    91.240
38106.8   -119.630    91.162
38661.1   -121.427    91.085
39223.4   -123.365    91.007
39793.9   -125.468    90.929
