Freq[Hz]     dBSPL  Phase[Deg]
33.6359     -0.001    -2.725
34.1251     -0.001    -2.765
34.6215     -0.001    -2.805
35.1250     -0.001    -2.846
35.6359     -0.001    -2.888
36.1543     -0.001    -2.930
36.6802     -0.001    -2.972
37.2137     -0.001    -3.016
37.7550     -0.001    -3.060
38.3041     -0.001    -3.104
38.8613     -0.001    -3.149
39.4265     -0.001    -3.195
40.0000     -0.001    -3.242
40.5818     -0.001    -3.289
41.1721     -0.001    -3.337
41.7710     -0.001    -3.385
42.3785     -0.001    -3.435
42.9949     -0.001    -3.485
43.6203     -0.001    -3.535
44.2548     -0.001    -3.587
44.8985     -0.001    -3.639
45.5515     -0.001    -3.692
46.2141     -0.001    -3.746
46.8863     -0.001    -3.801
47.5683     -0.001    -3.856
48.2602     -0.001    -3.912
48.9621     -0.001    -3.969
49.6743     -0.001    -4.027
50.3968     -0.001    -4.086
51.1299     -0.001    -4.145
51.8736     -0.001    -4.205
52.6281     -0.001    -4.267
53.3936     -0.001    -4.329
54.1702     -0.001    -4.392
54.9581     -0.001    -4.456
55.7575     -0.001    -4.521
56.5685     -0.001    -4.587
57.3914     -0.001    -4.654
58.2261     -0.001    -4.722
59.0730     -0.001    -4.790
59.9323     -0.001    -4.860
60.8040     -0.001    -4.931
61.6884     -0.001    -5.003
62.5857     -0.001    -5.076
63.4960     -0.001    -5.150
64.4196     -0.001    -5.225
65.3566     -0.001    -5.301
66.3073     -0.001    -5.379
67.2717     -0.001    -5.457
68.2502     -0.001    -5.537
69.2429     -0.001    -5.618
70.2501     -0.001    -5.700
71.2719     -0.001    -5.783
72.3086     -0.001    -5.867
73.3603     -0.001    -5.953
74.4274     -0.001    -6.040
75.5099     -0.001    -6.128
76.6083     -0.001    -6.217
77.7226     -0.001    -6.308
78.8531     -0.001    -6.400
80.0000     -0.001    -6.494
81.1636     -0.001    -6.589
82.3442     -0.001    -6.685
83.5419     -0.001    -6.782
84.7570     -0.001    -6.882
85.9899     -0.001    -6.982
87.2406     -0.001    -7.084
88.5096     -0.001    -7.188
89.7970     -0.001    -7.293
91.1031     -0.001    -7.400
92.4282     -0.001    -7.508
93.7726     -0.001    -7.618
95.1366     -0.001    -7.729
96.5204     -0.001    -7.842
97.9243     -0.001    -7.957
99.3486     -0.002    -8.073
100.794     -0.002    -8.192
102.260     -0.002    -8.312
103.747     -0.002    -8.433
105.256     -0.002    -8.557
106.787     -0.002    -8.682
108.340     -0.002    -8.810
109.916     -0.002    -8.939
111.515     -0.002    -9.070
113.137     -0.002    -9.203
114.783     -0.002    -9.338
116.452     -0.002    -9.475
118.146     -0.002    -9.614
119.865     -0.002    -9.755
121.608     -0.002    -9.898
123.377     -0.002   -10.044
125.171     -0.002   -10.191
126.992     -0.002   -10.341
128.839     -0.002   -10.493
130.713     -0.002   -10.647
132.615     -0.002   -10.804
134.543     -0.003   -10.963
136.500     -0.003   -11.124
138.486     -0.003   -11.288
140.500     -0.003   -11.454
142.544     -0.003   -11.623
144.617     -0.003   -11.794
146.721     -0.003   -11.968
148.855     -0.003   -12.145
151.020     -0.003   -12.324
153.217     -0.003   -12.506
155.445     -0.004   -12.691
157.706     -0.004   -12.878
160.000     -0.004   -13.069
162.327     -0.004   -13.262
164.688     -0.004   -13.458
167.084     -0.004   -13.657
169.514     -0.005   -13.860
171.980     -0.005   -14.065
174.481     -0.005   -14.274
177.019     -0.005   -14.485
179.594     -0.006   -14.700
182.206     -0.006   -14.919
184.856     -0.006   -15.140
187.545     -0.006   -15.365
190.273     -0.007   -15.594
193.041     -0.007   -15.826
195.849     -0.007   -16.062
198.697     -0.008   -16.301
201.587     -0.008   -16.544
204.520     -0.009   -16.791
207.494     -0.009   -17.042
210.512     -0.010   -17.296
213.574     -0.010   -17.555
216.681     -0.011   -17.818
219.833     -0.011   -18.085
223.030     -0.012   -18.356
226.274     -0.012   -18.631
229.565     -0.013   -18.911
232.905     -0.014   -19.195
236.292     -0.015   -19.483
239.729     -0.015   -19.777
243.216     -0.016   -20.075
246.754     -0.017   -20.377
250.343     -0.018   -20.685
253.984     -0.019   -20.997
257.678     -0.020   -21.315
261.426     -0.021   -21.637
265.229     -0.023   -21.965
269.087     -0.024   -22.298
273.001     -0.025   -22.637
276.972     -0.027   -22.981
281.000     -0.028   -23.330
285.088     -0.030   -23.686
289.234     -0.031   -24.047
293.441     -0.033   -24.414
297.709     -0.035   -24.787
302.040     -0.037   -25.166
306.433     -0.039   -25.552
310.890     -0.041   -25.943
315.412     -0.044   -26.342
320.000     -0.046   -26.747
324.655     -0.049   -27.159
329.377     -0.052   -27.577
334.168     -0.055   -28.003
339.028     -0.058   -28.436
343.959     -0.061   -28.876
348.962     -0.065   -29.323
354.038     -0.069   -29.778
359.188     -0.073   -30.241
364.412     -0.077   -30.712
369.713     -0.081   -31.190
375.090     -0.086   -31.677
380.546     -0.091   -32.172
386.081     -0.096   -32.675
391.697     -0.102   -33.187
397.394     -0.108   -33.708
403.175     -0.114   -34.238
409.039     -0.121   -34.776
414.989     -0.128   -35.324
421.025     -0.135   -35.882
427.149     -0.143   -36.449
433.362     -0.151   -37.025
439.665     -0.160   -37.612
446.060     -0.170   -38.209
452.548     -0.179   -38.816
459.131     -0.190   -39.433
465.809     -0.201   -40.061
472.584     -0.212   -40.700
479.458     -0.225   -41.350
486.432     -0.237   -42.010
493.507     -0.251   -42.683
500.686     -0.266   -43.366
507.968     -0.281   -44.061
515.357     -0.297   -44.768
522.853     -0.314   -45.487
530.458     -0.332   -46.218
538.174     -0.351   -46.961
546.002     -0.371   -47.716
553.943     -0.392   -48.484
562.001     -0.414   -49.264
570.175     -0.437   -50.058
578.469     -0.462   -50.863
586.883     -0.488   -51.682
595.419     -0.515   -52.514
604.080     -0.544   -53.359
612.866     -0.574   -54.217
621.780     -0.606   -55.088
630.824     -0.639   -55.972
640.000     -0.674   -56.870
649.309     -0.711   -57.780
658.753     -0.750   -58.704
668.335     -0.791   -59.641
678.056     -0.833   -60.591
687.919     -0.878   -61.553
697.925     -0.925   -62.529
708.077     -0.974   -63.517
718.376     -1.026   -64.517
728.825     -1.080   -65.530
739.426     -1.136   -66.554
750.181     -1.195   -67.591
761.093     -1.257   -68.638
772.163     -1.321   -69.697
783.394     -1.389   -70.767
794.789     -1.459   -71.847
806.349     -1.532   -72.937
818.078     -1.608   -74.036
829.977     -1.687   -75.145
842.050     -1.769   -76.262
854.298     -1.855   -77.387
866.724     -1.944   -78.519
879.330     -2.036   -79.658
892.120     -2.132   -80.804
905.097     -2.231   -81.955
918.262     -2.333   -83.111
931.618     -2.439   -84.271
945.169     -2.549   -85.435
958.917     -2.662   -86.601
972.864     -2.779   -87.770
987.015     -2.899   -88.940
1001.37     -3.023   -90.111
1015.94     -3.151   -91.282
1030.71     -3.282   -92.452
1045.71     -3.417   -93.621
1060.92     -3.556   -94.787
1076.35     -3.698   -95.950
1092.00     -3.844   -97.110
1107.89     -3.993   -98.265
1124.00     -4.145   -99.416
1140.35     -4.302  -100.560
1156.94     -4.461  -101.699
1173.77     -4.624  -102.830
1190.84     -4.790  -103.954
1208.16     -4.959  -105.070
1225.73     -5.132  -106.178
1243.56     -5.308  -107.276
1261.65     -5.486  -108.365
1280.00     -5.668  -109.444
1298.62     -5.852  -110.512
1317.51     -6.040  -111.570
1336.67     -6.230  -112.616
1356.11     -6.422  -113.651
1375.84     -6.617  -114.675
1395.85     -6.815  -115.686
1416.15     -7.015  -116.685
1436.75     -7.218  -117.671
1457.65     -7.422  -118.645
1478.85     -7.629  -119.607
1500.36     -7.838  -120.555
1522.19     -8.049  -121.490
1544.33     -8.262  -122.413
1566.79     -8.476  -123.322
1589.58     -8.693  -124.218
1612.70     -8.911  -125.101
1636.16     -9.131  -125.970
1659.95     -9.352  -126.827
1684.10     -9.575  -127.671
1708.60     -9.800  -128.501
1733.45    -10.025  -129.319
1758.66    -10.253  -130.123
1784.24    -10.481  -130.915
1810.19    -10.710  -131.694
1836.52    -10.941  -132.461
1863.24    -11.173  -133.215
1890.34    -11.406  -133.957
1917.83    -11.640  -134.687
1945.73    -11.874  -135.405
1974.03    -12.110  -136.111
2002.74    -12.346  -136.805
2031.87    -12.584  -137.487
2061.43    -12.822  -138.159
2091.41    -13.061  -138.819
2121.83    -13.300  -139.468
2152.69    -13.541  -140.106
2184.01    -13.782  -140.733
2215.77    -14.023  -141.350
2248.00    -14.265  -141.956
2280.70    -14.508  -142.552
2313.87    -14.751  -143.138
2347.53    -14.995  -143.714
2381.68    -15.239  -144.281
2416.32    -15.483  -144.838
2451.46    -15.729  -145.385
2487.12    -15.974  -145.924
2523.30    -16.220  -146.453
2560.00    -16.466  -146.974
2597.24    -16.713  -147.485
2635.01    -16.960  -147.989
2673.34    -17.207  -148.483
2712.23    -17.454  -148.970
2751.68    -17.702  -149.448
2791.70    -17.950  -149.919
2832.31    -18.199  -150.382
2873.50    -18.447  -150.837
2915.30    -18.696  -151.284
2957.70    -18.946  -151.724
3000.72    -19.195  -152.157
3044.37    -19.445  -152.583
3088.65    -19.694  -153.002
3133.58    -19.944  -153.414
3179.16    -20.195  -153.820
3225.40    -20.445  -154.218
3272.31    -20.696  -154.611
3319.91    -20.947  -154.997
3368.20    -21.198  -155.376
3417.19    -21.449  -155.750
3466.89    -21.700  -156.118
3517.32    -21.952  -156.479
3568.48    -22.203  -156.835
3620.39    -22.455  -157.186
3673.05    -22.707  -157.530
3726.47    -22.959  -157.869
3780.67    -23.211  -158.203
3835.67    -23.464  -158.532
3891.46    -23.716  -158.855
3948.06    -23.969  -159.174
4005.49    -24.222  -159.487
4063.75    -24.475  -159.796
4122.86    -24.728  -160.099
4182.82    -24.981  -160.398
4243.66    -25.235  -160.693
4305.39    -25.489  -160.983
4368.01    -25.742  -161.268
4431.55    -25.996  -161.549
4496.01    -26.250  -161.825
4561.40    -26.504  -162.098
4627.75    -26.759  -162.366
4695.06    -27.013  -162.630
4763.35    -27.268  -162.890
4832.64    -27.522  -163.146
4902.93    -27.777  -163.399
4974.24    -28.032  -163.647
5046.60    -28.288  -163.892
5120.00    -28.543  -164.133
5194.47    -28.799  -164.370
5270.03    -29.054  -164.604
5346.68    -29.310  -164.834
5424.45    -29.566  -165.061
5503.35    -29.823  -165.285
5583.40    -30.079  -165.505
5664.61    -30.336  -165.722
5747.01    -30.593  -165.935
5830.60    -30.850  -166.146
5915.41    -31.107  -166.353
6001.45    -31.364  -166.558
6088.74    -31.622  -166.759
6177.30    -31.880  -166.958
6267.15    -32.138  -167.153
6358.31    -32.396  -167.346
6450.80    -32.655  -167.536
6544.62    -32.914  -167.723
6639.82    -33.173  -167.907
6736.40    -33.432  -168.089
6834.38    -33.692  -168.268
6933.79    -33.952  -168.445
7034.64    -34.212  -168.619
7136.96    -34.472  -168.790
7240.77    -34.733  -168.959
7346.09    -34.994  -169.126
7452.94    -35.256  -169.290
7561.35    -35.517  -169.452
7671.33    -35.779  -169.612
7782.91    -36.042  -169.769
7896.12    -36.304  -169.924
8010.97    -36.567  -170.077
8127.49    -36.831  -170.228
8245.71    -37.095  -170.377
8365.65    -37.359  -170.523
8487.33    -37.624  -170.668
8610.78    -37.889  -170.810
8736.03    -38.154  -170.951
8863.09    -38.420  -171.090
8992.01    -38.687  -171.226
9122.80    -38.954  -171.361
9255.50    -39.221  -171.494
9390.12    -39.489  -171.625
9526.70    -39.757  -171.754
9665.27    -40.026  -171.882
9805.86    -40.296  -172.008
9948.49    -40.566  -172.132
10093.2    -40.837  -172.254
10240.0    -41.108  -172.375
10388.9    -41.380  -172.494
10540.1    -41.653  -172.612
10693.4    -41.926  -172.728
10848.9    -42.200  -172.842
11006.7    -42.475  -172.955
11166.8    -42.750  -173.066
11329.2    -43.027  -173.176
11494.0    -43.304  -173.285
11661.2    -43.582  -173.392
11830.8    -43.860  -173.497
12002.9    -44.140  -173.602
12177.5    -44.421  -173.705
12354.6    -44.702  -173.806
12534.3    -44.985  -173.906
12716.6    -45.268  -174.005
12901.6    -45.553  -174.103
13089.2    -45.838  -174.200
13279.6    -46.125  -174.295
13472.8    -46.413  -174.389
13668.8    -46.702  -174.482
13867.6    -46.992  -174.574
14069.3    -47.284  -174.664
14273.9    -47.577  -174.754
14481.5    -47.871  -174.842
14692.2    -48.167  -174.929
14905.9    -48.464  -175.016
15122.7    -48.763  -175.101
15342.7    -49.063  -175.185
15565.8    -49.365  -175.268
15792.2    -49.669  -175.350
16021.9    -49.975  -175.432
16255.0    -50.282  -175.512
16491.4    -50.591  -175.591
16731.3    -50.903  -175.670
16974.7    -51.216  -175.747
17221.6    -51.532  -175.824
17472.1    -51.849  -175.900
17726.2    -52.169  -175.975
17984.0    -52.492  -176.049
18245.6    -52.817  -176.122
18511.0    -53.145  -176.195
18780.2    -53.475  -176.267
19053.4    -53.808  -176.338
19330.5    -54.144  -176.408
19611.7    -54.484  -176.477
19897.0    -54.826  -176.546
20186.4    -55.172  -176.615
20480.0    -55.521  -176.682
20777.9    -55.874  -176.749
21080.1    -56.231  -176.815
21386.7    -56.592  -176.881
21697.8    -56.957  -176.945
22013.4    -57.327  -177.010
22333.6    -57.701  -177.074
22658.4    -58.080  -177.137
22988.0    -58.464  -177.199
23322.4    -58.853  -177.262
23661.6    -59.248  -177.323
24005.8    -59.649  -177.384
24355.0    -60.056  -177.445
24709.2    -60.470  -177.505
25068.6    -60.890  -177.565
25433.2    -61.318  -177.624
25803.2    -61.753  -177.683
26178.5    -62.197  -177.741
26559.3    -62.649  -177.799
26945.6    -63.110  -177.857
27337.5    -63.581  -177.914
27735.2    -64.062  -177.971
28138.6    -64.554  -178.028
28547.9    -65.057  -178.084
28963.1    -65.573  -178.140
29384.4    -66.102  -178.196
29811.8    -66.645  -178.252
30245.4    -67.204  -178.307
30685.3    -67.779  -178.362
31131.7    -68.371  -178.417
31584.5    -68.983  -178.472
32043.9    -69.614  -178.526
32510.0    -70.269  -178.581
32982.8    -70.947  -178.635
33462.6    -71.652  -178.690
33949.3    -72.386  -178.744
34443.1    -73.151  -178.798
34944.1    -73.952  -178.852
35452.4    -74.791  -178.906
35968.0    -75.674  -178.960
36491.2    -76.604  -179.015
37022.0    -77.590  -179.069
37560.5    -78.637  -179.123
38106.8    -79.754  -179.178
38661.1    -80.952  -179.233
39223.4    -82.244  -179.288
39793.9    -83.646  -179.343
